token,symbol,name,exch_seg
958356,860HUDCL28,860HUDCL28,BSE
947812,RCL26DEC11B,RCL26DEC11B,BSE
720626,BHFL290421,BHFL290421,BSE
804289,364TB070521,364TB070521,BSE
959132,EFIL261219,EFIL261219,BSE
440097,815GOI26-ML-FL,815GOI26-ML-FL,BSE
957419,812IHFL25,812IHFL25,BSE
533149,ESSARSEC,ESSARSEC,BSE
514386,GUJCOTEX,GUJCOTEX,BSE
954838,9SBIPER,9SBIPER,BSE
959590,965VHFCL23,965VHFCL23,BSE
500245,KIRLFER,KIRLFER,BSE
960384,1025UCL22A,1025UCL22A,BSE
526043,POLYCHMP,POLYCHMP,BSE
800262,657GOI2033,657GOI2033,BSE
958076,KMPL3JUL18,KMPL3JUL18,BSE
959654,11BML23B,11BML23B,BSE
542226,IDFTP163RP,IDFTP163RP,BSE
936983,10KFL22C,10KFL22C,BSE
541824,D36MS243DG,D36MS243DG,BSE
536168,RFHXXIV10G,RFHXXIV10G,BSE
513375,CARBORUNIV,CARBORUNIV,BSE
952565,882LTFL22,882LTFL22,BSE
542187,KTKFMP253DG,KTKFMP253DG,BSE
959143,725TRCL21,725TRCL21,BSE
543002,UTMTFS1RQR,UTMTFS1RQR,BSE
531541,KOBO,KOBO,BSE
718981,CFHL23620,CFHL23620,BSE
959642,115SML23A,115SML23A,BSE
959989,1025UCL22,1025UCL22,BSE
937045,801TCH25,801TCH25,BSE
951225,915KFC24,915KFC24,BSE
522091,UVDRHOR,UVDRHOR,BSE
958510,93IIL24,93IIL24,BSE
935712,0MFL23A5,0MFL23A5,BSE
957336,95DMTCL33A,95DMTCL33A,BSE
958291,8AHL38,8AHL38,BSE
960467,8BOM31,8BOM31,BSE
540492,STARLENT,STARLENT,BSE
541068,AXISCBD1D,AXISCBD1D,BSE
538777,ASIACAP,ASIACAP,BSE
524408,UNIVSTAR,UNIVSTAR,BSE
526371,NMDC,NMDC,BSE
720224,DCL120221,DCL120221,BSE
959725,875AFSL22,875AFSL22,BSE
959872,659RCFL25,659RCFL25,BSE
960387,HLFL30DEC20,HLFL30DEC20,BSE
955273,1025HITC21A,1025HITC21A,BSE
935916,940RHFL32B,940RHFL32B,BSE
958045,129PFSPL22,129PFSPL22,BSE
530549,SHILPAMED,SHILPAMED,BSE
532808,PGIL,PGIL,BSE
540680,KIOCL,KIOCL,BSE
511377,MEHIF,MEHIF,BSE
959591,CCL5JUN20,CCL5JUN20,BSE
541925,IPRU3181,IPRU3181,BSE
536967,NFXXV06DG,NFXXV06DG,BSE
533543,BROOKS,BROOKS,BSE
959650,11EKFL23B,11EKFL23B,BSE
521097,AMARJOTHI,AMARJOTHI,BSE
959879,10CFSL22,10CFSL22,BSE
536861,NFHXXV01G,NFHXXV01G,BSE
720515,KMIL300321,KMIL300321,BSE
952658,869ILFS25,869ILFS25,BSE
720338,KSL2321,KSL2321,BSE
960042,11LFLS22,11LFLS22,BSE
951932,980AHFL22,980AHFL22,BSE
958095,10577USF25,10577USF25,BSE
542671,H1100D44DG,H1100D44DG,BSE
515008,MODINSU,MODINSU,BSE
953061,93ELR25T,93ELR25T,BSE
541772,KTKFMP240RG,KTKFMP240RG,BSE
542897,ABMTSPRQD,ABMTSPRQD,BSE
957322,935DMTCL29C,935DMTCL29C,BSE
530853,HIPOLIN,HIPOLIN,BSE
538918,VANICOM,VANICOM,BSE
960390,663AFL25,663AFL25,BSE
542251,IPRU3247,IPRU3247,BSE
519299,PRIMIND,PRIMIND,BSE
514318,JATTAINDUS,JATTAINDUS,BSE
511122,1STCUS,1STCUS,BSE
531661,HITTCO,HITTCO,BSE
959079,74RECL24,74RECL24,BSE
542135,H1246D43RG,H1246D43RG,BSE
517536,ONWARDTEC,ONWARDTEC,BSE
957300,915DMTCL24C,915DMTCL24C,BSE
936772,0KFL23AA,0KFL23AA,BSE
959588,9IHFL21B,9IHFL21B,BSE
542233,TREJHARA,TREJHARA,BSE
520127,BALTE,BALTE,BSE
958064,95MFL21,95MFL21,BSE
959849,91MFL22,91MFL22,BSE
500185,HCC,HCC,BSE
504378,NYSSACORP,NYSSACORP,BSE
810695,695RJSDL31,695RJSDL31,BSE
532628,3IINFOTECH,3IINFOTECH,BSE
951206,888IFC27A,888IFC27A,BSE
960452,12AFIPL24,12AFIPL24,BSE
523888,VRWODAR,VRWODAR,BSE
532829,LEHAR,LEHAR,BSE
961766,703HUDCO23,703HUDCO23,BSE
531810,METALCO,METALCO,BSE
959864,95IFSL22,95IFSL22,BSE
541966,KTKFMP245DD,KTKFMP245DD,BSE
541466,IPRU3116,IPRU3116,BSE
973130,1654PPPL26,1654PPPL26,BSE
542910,VALENCIA,VALENCIA,BSE
533385,N100,N100,BSE
804388,364TB301221,364TB301221,BSE
539450,SHK,SHK,BSE
500097,DALMIASUG,DALMIASUG,BSE
720455,ASL18321,ASL18321,BSE
533553,TDPOWERSYS,TDPOWERSYS,BSE
960382,740IGT25,740IGT25,BSE
972551,DTL020310J,DTL020310J,BSE
959834,534NLCI25,534NLCI25,BSE
950359,970LTIDFL21,970LTIDFL21,BSE
509480,BERGEPAINT,BERGEPAINT,BSE
959884,AFPL07AUG20,AFPL07AUG20,BSE
956710,87ERCS27,87ERCS27,BSE
539031,SETFBSE100,SETFBSE100,BSE
530951,RAMINFO,RAMINFO,BSE
950086,968PNB2024A,968PNB2024A,BSE
590070,RADAAN,RADAAN,BSE
948779,11MAGMA23,11MAGMA23,BSE
959630,10SHDFC23,10SHDFC23,BSE
960489,975HLFL26,975HLFL26,BSE
532937,KUANTUM,KUANTUM,BSE
955295,670IRFC21,670IRFC21,BSE
541144,ACTIVE,ACTIVE,BSE
936668,1025SEFL24A,1025SEFL24A,BSE
951502,865PFC2025,865PFC2025,BSE
956985,918NRSS26A,918NRSS26A,BSE
951112,1190JAL23,1190JAL23,BSE
973137,1925PTZ24,1925PTZ24,BSE
951857,910IIL2022,910IIL2022,BSE
959331,AFPL27220,AFPL27220,BSE
720499,NLCIL26321,NLCIL26321,BSE
951927,845HDFC2025,845HDFC2025,BSE
537708,KOTAKNIFTY,KOTAKNIFTY,BSE
961735,87IDFCBFBL,87IDFCBFBL,BSE
539636,PRECAM,PRECAM,BSE
542206,NIVAKA,NIVAKA,BSE
517063,JETKINGQ,JETKINGQ,BSE
542420,NXXXX15G,NXXXX15G,BSE
959645,105AFPL23,105AFPL23,BSE
541997,T56BA,T56BA,BSE
719945,CTPL211220,CTPL211220,BSE
950931,10STFC24A,10STFC24A,BSE
541813,KTKFMP242RG,KTKFMP242RG,BSE
958440,0HFSL22,0HFSL22,BSE
958165,940MRHFL28,940MRHFL28,BSE
511702,PARSHINV,PARSHINV,BSE
720463,NACL19321,NACL19321,BSE
956157,IIFL300317,IIFL300317,BSE
937457,0IFL28,0IFL28,BSE
947513,RCL30SEP11F,RCL30SEP11F,BSE
507808,UNTTEMI,UNTTEMI,BSE
955445,805HDBFS26,805HDBFS26,BSE
959158,PGCIL8JAN20,PGCIL8JAN20,BSE
960144,479HPCL23,479HPCL23,BSE
540738,STL,STL,BSE
958519,IIFLW3JAN19,IIFLW3JAN19,BSE
521242,KANDAGIRI,KANDAGIRI,BSE
957786,EELC1E802A,EELC1E802A,BSE
959512,135AFPL23,135AFPL23,BSE
936652,0MHIL22,0MHIL22,BSE
532734,GPIL,GPIL,BSE
514113,ADINATH,ADINATH,BSE
500407,SWARAJENG,SWARAJENG,BSE
542426,H1154D43DG,H1154D43DG,BSE
960429,560IOCL26,560IOCL26,BSE
957163,799TPCL21,799TPCL21,BSE
957235,774PGCIL30,774PGCIL30,BSE
542600,IPRU3341,IPRU3341,BSE
958336,0ABHFL21,0ABHFL21,BSE
952969,970AHFL22,970AHFL22,BSE
542011,GRSE,GRSE,BSE
532090,VANDANA,VANDANA,BSE
503229,SIMPLXREA,SIMPLXREA,BSE
951580,9098LTIC23P,9098LTIC23P,BSE
720186,NMI5221,NMI5221,BSE
542739,SFMP12GR,SFMP12GR,BSE
543171,ROJL,ROJL,BSE
541592,T55BC,T55BC,BSE
517548,STARLITE,STARLITE,BSE
524434,ASINPET,ASINPET,BSE
543161,10AGG,10AGG,BSE
956577,724NHAI47,724NHAI47,BSE
523832,MUKATPIP,MUKATPIP,BSE
500009,AMBALALSA,AMBALALSA,BSE
506981,BLUECHIPT,BLUECHIPT,BSE
542766,SFMP17GR,SFMP17GR,BSE
542861,SFMP20DD,SFMP20DD,BSE
937417,0MFL26B,0MFL26B,BSE
530475,TINNARUBR,TINNARUBR,BSE
951856,872MMFSL25,872MMFSL25,BSE
956235,2EARCL27C,2EARCL27C,BSE
959044,1030WCPML24,1030WCPML24,BSE
959599,1207OFSPL21,1207OFSPL21,BSE
542406,ABSLDAF2RN,ABSLDAF2RN,BSE
526881,63MOONS,63MOONS,BSE
960046,93MCSL22,93MCSL22,BSE
532884,REFEX,REFEX,BSE
526642,MIRZAINT,MIRZAINT,BSE
958559,IWFL22JAN19,IWFL22JAN19,BSE
956912,1070SPIL21,1070SPIL21,BSE
957835,9STFCL28A,9STFCL28A,BSE
514087,PBMPOLY,PBMPOLY,BSE
532149,BANKINDIA,BANKINDIA,BSE
508571,COCHMAL,COCHMAL,BSE
509917,TECHCON,TECHCON,BSE
954598,990STFCL25,990STFCL25,BSE
524520,KMCSHIL,KMCSHIL,BSE
950196,1008IOT23C,1008IOT23C,BSE
957809,1015UPPCL27,1015UPPCL27,BSE
542711,TFFSP1E,TFFSP1E,BSE
541987,NIOSADD,NIOSADD,BSE
500467,HARRMALAYA,HARRMALAYA,BSE
523630,NFL,NFL,BSE
958091,1015NACL21,1015NACL21,BSE
804423,182TB230921,182TB230921,BSE
972563,IFCISR51,IFCISR51,BSE
532007,SHVFL,SHVFL,BSE
542424,AXISWKQDD,AXISWKQDD,BSE
810717,76GJSDL26,76GJSDL26,BSE
531210,COLINZ,COLINZ,BSE
957760,872STFCL23,872STFCL23,BSE
533078,MANJEERA,MANJEERA,BSE
960325,850HLFL23,850HLFL23,BSE
503031,PENINLAND,PENINLAND,BSE
959289,850IIL20,850IIL20,BSE
513179,NATNLSTEEL,NATNLSTEEL,BSE
935982,0KFL24,0KFL24,BSE
960419,EFSL140121B,EFSL140121B,BSE
541519,IPRU9315,IPRU9315,BSE
540797,SHALBY,SHALBY,BSE
959897,1010AFPL22,1010AFPL22,BSE
541195,MIDHANI,MIDHANI,BSE
957271,1275FIPL22,1275FIPL22,BSE
511696,CHRTEDCA,CHRTEDCA,BSE
522245,IYKOTHITE,IYKOTHITE,BSE
541088,KTKFMP219RG,KTKFMP219RG,BSE
530133,AMCOIND,AMCOIND,BSE
937207,KFL29MAY20D,KFL29MAY20D,BSE
955427,103MFL22,103MFL22,BSE
958341,ABF26OCT18A,ABF26OCT18A,BSE
507663,SAGRSOY-B,SAGRSOY-B,BSE
440052,923GOI2-ML-FL,923GOI2-ML-FL,BSE
524687,BASANTGL,BASANTGL,BSE
936382,967JMFCSL23,967JMFCSL23,BSE
957258,770BFL22C,770BFL22C,BSE
506532,NITTAGELA,NITTAGELA,BSE
541497,NXXXVII09D,NXXXVII09D,BSE
542111,H1265D43DG,H1265D43DG,BSE
532234,NATIONALUM,NATIONALUM,BSE
542221,IPRU3248,IPRU3248,BSE
543223,MAXINDIA,MAXINDIA,BSE
541185,D39MS226RR,D39MS226RR,BSE
972507,IDBI26SEP09,IDBI26SEP09,BSE
959406,10MOHFL23,10MOHFL23,BSE
542584,D38MS251DG,D38MS251DG,BSE
936959,0MHFL26,0MHFL26,BSE
800287,SGBMAY26,SGBMAY26,BSE
972819,1015IFCI18,1015IFCI18,BSE
948371,1002MMFS22A,1002MMFS22A,BSE
950437,920PFC2021C,920PFC2021C,BSE
543061,UTDBFS1DAR,UTDBFS1DAR,BSE
958819,8508KMIL22,8508KMIL22,BSE
952676,902IOT2028,902IOT2028,BSE
530845,SUNSHIEL,SUNSHIEL,BSE
959805,995CAGL23,995CAGL23,BSE
960164,1150SCNL24,1150SCNL24,BSE
957905,890IFSL28,890IFSL28,BSE
957927,825NABARD21,825NABARD21,BSE
960130,725PNBS30,725PNBS30,BSE
504340,CONFINT,CONFINT,BSE
542986,UTIBFS1DAP,UTIBFS1DAP,BSE
541698,IDFTP159RH,IDFTP159RH,BSE
958049,0GIPL22,0GIPL22,BSE
959652,875PCHFL23A,875PCHFL23A,BSE
542372,IPRU3276,IPRU3276,BSE
523489,CMMHOSP,CMMHOSP,BSE
541879,KTKIND7RG,KTKIND7RG,BSE
532810,PFC,PFC,BSE
935908,905RHFL22B,905RHFL22B,BSE
959610,10CIFL23,10CIFL23,BSE
804375,182TB030621,182TB030621,BSE
542943,04AQD,04AQD,BSE
949733,1075STFC23C,1075STFC23C,BSE
539337,WAAREE,WAAREE,BSE
539683,SHIVKAMAL,SHIVKAMAL,BSE
948669,106RCL2022D,106RCL2022D,BSE
720345,RIL3321,RIL3321,BSE
959207,659IRFC23,659IRFC23,BSE
500368,RUCHISOYA,RUCHISOYA,BSE
948393,117SEFL22I,117SEFL22I,BSE
957337,95DMTCL33B,95DMTCL33B,BSE
950030,934NTPC2024,934NTPC2024,BSE
955309,81MRHFL21,81MRHFL21,BSE
959527,725APSEZL23,725APSEZL23,BSE
538891,MCLOUD,MCLOUD,BSE
720244,N18MI16221,N18MI16221,BSE
720204,MFL10221,MFL10221,BSE
959062,CFSL8NOV19,CFSL8NOV19,BSE
541212,NXXXVIS9Z,NXXXVIS9Z,BSE
542549,NXLI1X,NXLI1X,BSE
958205,895IIL23,895IIL23,BSE
936977,104ECL29,104ECL29,BSE
960447,IFSL29121,IFSL29121,BSE
954464,890IBHFL26,890IBHFL26,BSE
524824,BALPHARMA,BALPHARMA,BSE
502893,UNITEDINT,UNITEDINT,BSE
542741,SFMP12GD,SFMP12GD,BSE
957958,1021FBFL23A,1021FBFL23A,BSE
959113,8ZGL22A,8ZGL22A,BSE
511116,QUADRANT,QUADRANT,BSE
948575,CIFCL250912,CIFCL250912,BSE
500113,SAIL,SAIL,BSE
950898,1025STFC24,1025STFC24,BSE
958627,845PFCL22,845PFCL22,BSE
516003,DUROPLY,DUROPLY,BSE
959096,13EVPL44,13EVPL44,BSE
199009,RELJUNIINAV,RELJUNIINAV,BSE
514330,ONEGLOBAL,ONEGLOBAL,BSE
954872,121MFLPER,121MFLPER,BSE
959997,9AMFL22,9AMFL22,BSE
960200,1050FMPL22A,1050FMPL22A,BSE
526117,SHERVANI,SHERVANI,BSE
960342,FSBF171220,FSBF171220,BSE
959510,1050AML23,1050AML23,BSE
958867,840AFL23,840AFL23,BSE
517246,BCCFUBA,BCCFUBA,BSE
936528,935LTFL29,935LTFL29,BSE
540895,NXXXVS15X,NXXXVS15X,BSE
524582,TIRUSTA,TIRUSTA,BSE
959451,91IHFL23,91IHFL23,BSE
539745,UTRGRDA3P1,UTRGRDA3P1,BSE
526747,PGFOILQ,PGFOILQ,BSE
959071,MOHF15NOV19,MOHF15NOV19,BSE
511676,GICHSGFIN,GICHSGFIN,BSE
949214,1024IFCI23,1024IFCI23,BSE
541678,TVF1G,TVF1G,BSE
955958,960FEL23A,960FEL23A,BSE
958585,1025MOHFL24,1025MOHFL24,BSE
958609,9855IRT3A2,9855IRT3A2,BSE
958432,124SSFL21,124SSFL21,BSE
959208,815ABFL30,815ABFL30,BSE
955113,830LTIDF26,830LTIDF26,BSE
937321,95MMFL22A,95MMFL22A,BSE
936876,97SCUF22,97SCUF22,BSE
936422,981SEFL22,981SEFL22,BSE
521222,SANBLUE,SANBLUE,BSE
720441,JBC17MAR21,JBC17MAR21,BSE
514332,NEOINFRA,NEOINFRA,BSE
532521,PALRED,PALRED,BSE
541035,IPRU9262,IPRU9262,BSE
958203,0JFARCL21C,0JFARCL21C,BSE
936700,1020JMFPL22,1020JMFPL22,BSE
929005,868SMC24,868SMC24,BSE
720052,NITSPL12121,NITSPL12121,BSE
959700,11AFIGPL23,11AFIGPL23,BSE
955298,750MMFSL21,750MMFSL21,BSE
935790,0EHFL26,0EHFL26,BSE
955957,960FEL22A,960FEL22A,BSE
949126,970MMFSL23B,970MMFSL23B,BSE
951787,EFCLB7B502A,EFCLB7B502A,BSE
523151,OTCO,OTCO,BSE
953877,922STFCL26,922STFCL26,BSE
541490,IPRU3121,IPRU3121,BSE
440060,833GOI26-ML-FL,833GOI26-ML-FL,BSE
526365,SWARNSAR,SWARNSAR,BSE
957040,825IFBL22,825IFBL22,BSE
953429,840PGCIL22A,840PGCIL22A,BSE
536825,RFXXIV25DG,RFXXIV25DG,BSE
542447,IPRU3281,IPRU3281,BSE
440078,605GOI2-ML-FL,605GOI2-ML-FL,BSE
541002,KTKFMP217RD,KTKFMP217RD,BSE
540862,IPRU3019,IPRU3019,BSE
542867,CSBBANK,CSBBANK,BSE
519397,SHINDL,SHINDL,BSE
532400,BSOFT,BSOFT,BSE
512527,SUPER,SUPER,BSE
532102,SBECSUG,SBECSUG,BSE
519285,TARAI,TARAI,BSE
972712,IDBI30NOV11,IDBI30NOV11,BSE
810705,708GJSDL31,708GJSDL31,BSE
541498,NXXXVII09G,NXXXVII09G,BSE
956525,1034CAGL22,1034CAGL22,BSE
542211,H1218D43DG,H1218D43DG,BSE
500210,INGERRAND,INGERRAND,BSE
539784,LICNFNHGP,LICNFNHGP,BSE
500356,RAMANEWS,RAMANEWS,BSE
800108,1103GOI12,1103GOI12,BSE
531672,INANISEC,INANISEC,BSE
951599,875LTFL25,875LTFL25,BSE
972877,839IFCI2024,839IFCI2024,BSE
950694,936KMBL21,936KMBL21,BSE
541476,IPRU9318,IPRU9318,BSE
958468,818NABARD28,818NABARD28,BSE
504112,NELCO,NELCO,BSE
542397,H1168D43RD,H1168D43RD,BSE
959783,1175AFPL23,1175AFPL23,BSE
530367,NRBBEARING,NRBBEARING,BSE
720584,IFPL20421,IFPL20421,BSE
540729,VANTABIO,VANTABIO,BSE
936967,0ECL23,0ECL23,BSE
810568,832PUSDL25,832PUSDL25,BSE
517206,LUMAXIND,LUMAXIND,BSE
541140,D39MS224RQ,D39MS224RQ,BSE
956563,802IIL24,802IIL24,BSE
951366,848PFC2024C,848PFC2024C,BSE
531199,GLANCE,GLANCE,BSE
719716,HDFC171120,HDFC171120,BSE
531977,CHLOGIST,CHLOGIST,BSE
540817,NXXXVS11G,NXXXVS11G,BSE
958445,99EARCL28,99EARCL28,BSE
526666,BIL,BIL,BSE
936942,0MFL24C,0MFL24C,BSE
541569,D36MS235RR,D36MS235RR,BSE
959937,95BML22,95BML22,BSE
539788,KDML,KDML,BSE
532987,RBL,RBL,BSE
958618,85NABARD29,85NABARD29,BSE
532797,AUTOIND,AUTOIND,BSE
956856,765JUPPL22A,765JUPPL22A,BSE
958004,9SEL22,9SEL22,BSE
953423,840PGCIL23,840PGCIL23,BSE
959385,12HPPL24,12HPPL24,BSE
947333,UPL06JUL11,UPL06JUL11,BSE
935612,749IREDA31,749IREDA31,BSE
520073,RACLGEAR,RACLGEAR,BSE
500247,KOTAKBANK,KOTAKBANK,BSE
937163,0MVAFL22,0MVAFL22,BSE
954264,920BOM26,920BOM26,BSE
954111,840TML21,840TML21,BSE
972694,92PNB21,92PNB21,BSE
973153,975HLFL28,975HLFL28,BSE
954031,125335AM21A,125335AM21A,BSE
958041,881HDB21,881HDB21,BSE
526971,DHOOTIN,DHOOTIN,BSE
720477,DCL22321,DCL22321,BSE
936520,925LTFL24,925LTFL24,BSE
936468,96IFL22,96IFL22,BSE
958050,0GIPL21A,0GIPL21A,BSE
531968,IITLPROJ,IITLPROJ,BSE
531444,VARDHMAN,VARDHMAN,BSE
937033,0MFL23AA,0MFL23AA,BSE
500214,IONEXCHANG,IONEXCHANG,BSE
948027,UPL08JUN12A,UPL08JUN12A,BSE
960051,117AFPL26,117AFPL26,BSE
500460,MUKANDLTD,MUKANDLTD,BSE
542888,ABDBSPRQDP,ABDBSPRQDP,BSE
948778,980MMFSL23,980MMFSL23,BSE
953811,1490AFPL21,1490AFPL21,BSE
513252,JAYUSH,JAYUSH,BSE
440112,772GOI25-ML-FL,772GOI25-ML-FL,BSE
505800,RANEHOLDIN,RANEHOLDIN,BSE
972883,893PTCIF22,893PTCIF22,BSE
961865,896HUDCO34,896HUDCO34,BSE
542691,NXLI10Z,NXLI10Z,BSE
532988,RANEENGINE,RANEENGINE,BSE
935676,704IRFC26,704IRFC26,BSE
516092,3PLAND,3PLAND,BSE
959786,1025XFPL23A,1025XFPL23A,BSE
533262,RAMKY,RAMKY,BSE
960210,IIFL101120,IIFL101120,BSE
720288,SCIL24221,SCIL24221,BSE
504212,UNIVCABLES,UNIVCABLES,BSE
958860,IHFC26JUN19,IHFC26JUN19,BSE
972706,IFCI121211C,IFCI121211C,BSE
537985,INFRONICS,INFRONICS,BSE
526813,RAGHUNAT,RAGHUNAT,BSE
961733,HUDCO050322,HUDCO050322,BSE
954726,813PGCIL31,813PGCIL31,BSE
959904,1169SCN21,1169SCN21,BSE
959611,76KFL23,76KFL23,BSE
540404,PRIMEFRESH,PRIMEFRESH,BSE
958218,001JAL48,001JAL48,BSE
531172,PRANAVSP,PRANAVSP,BSE
541829,NXXVIII11D,NXXVIII11D,BSE
953144,890YES2025,890YES2025,BSE
958805,76GIL24,76GIL24,BSE
538353,NFHXXVI22DG,NFHXXVI22DG,BSE
524580,PRIYALT,PRIYALT,BSE
541033,IPRU3060,IPRU3060,BSE
542072,H1344D43DD,H1344D43DD,BSE
936254,985EFL28,985EFL28,BSE
511333,VLSFINANCE,VLSFINANCE,BSE
541435,IDFTP149RQ,IDFTP149RQ,BSE
532835,ICRA,ICRA,BSE
956268,917FEL22,917FEL22,BSE
542517,H1133D44RG,H1133D44RG,BSE
936080,10KFL22A,10KFL22A,BSE
543093,SFMP31GR,SFMP31GR,BSE
720256,MOFSL17221,MOFSL17221,BSE
948588,1060RHFL22A,1060RHFL22A,BSE
523319,BALMLAWRIE,BALMLAWRIE,BSE
541904,NXXXIX02D,NXXXIX02D,BSE
958789,9ABFL29,9ABFL29,BSE
957807,1015UPPCL25,1015UPPCL25,BSE
539963,ZEAL,ZEAL,BSE
543009,UTMTFS1RFR,UTMTFS1RFR,BSE
957985,92ICFL21,92ICFL21,BSE
539011,CHENFERRO,CHENFERRO,BSE
539119,JAINMARMO,JAINMARMO,BSE
522292,CHANDNI,CHANDNI,BSE
946997,STFC300810A,STFC300810A,BSE
523385,NILKAMAL,NILKAMAL,BSE
959388,6SPISPL23,6SPISPL23,BSE
533316,STEL,STEL,BSE
530953,SUNILAGR,SUNILAGR,BSE
973019,1145KFIL25,1145KFIL25,BSE
958553,829NABARD29,829NABARD29,BSE
951646,845IIL2025B,845IIL2025B,BSE
541444,PALMJEWELS,PALMJEWELS,BSE
959154,712RECL23,712RECL23,BSE
524019,KINGFA,KINGFA,BSE
540755,GICRE,GICRE,BSE
542947,04DPR,04DPR,BSE
960263,1172MDML23,1172MDML23,BSE
959061,74011KMPL22,74011KMPL22,BSE
958456,86OPAL22,86OPAL22,BSE
523449,SHARP,SHARP,BSE
959533,RAR29MAY20,RAR29MAY20,BSE
543226,UTIBANKETF,UTIBANKETF,BSE
953618,950LTFL2016,950LTFL2016,BSE
959957,730NMDC25,730NMDC25,BSE
536022,H1846D27RG,H1846D27RG,BSE
960135,10SFSPLS23,10SFSPLS23,BSE
540366,RADIOCITY,RADIOCITY,BSE
972558,IFCI08MAR10,IFCI08MAR10,BSE
961772,688PFC2023,688PFC2023,BSE
532392,CREATIVEYE,CREATIVEYE,BSE
542401,NXXXX14X,NXXXX14X,BSE
937445,0MFL23VI,0MFL23VI,BSE
530783,TRANSASIA,TRANSASIA,BSE
500231,UMANGDAIR,UMANGDAIR,BSE
959706,83MFL22,83MFL22,BSE
530011,MANGCHEFER,MANGCHEFER,BSE
542131,MAN50ETF,MAN50ETF,BSE
522171,TMTIND-B1,TMTIND-B1,BSE
954730,797PGCIL26,797PGCIL26,BSE
936900,1175KAFL24,1175KAFL24,BSE
960182,1050AFSL22C,1050AFSL22C,BSE
526983,ASHOKRE,ASHOKRE,BSE
503101,MARATHON,MARATHON,BSE
957992,87RIL21,87RIL21,BSE
959350,925SCUFL24,925SCUFL24,BSE
958766,ABFL8MAY19,ABFL8MAY19,BSE
957000,918NRSS30,918NRSS30,BSE
542175,KTKFMP252DG,KTKFMP252DG,BSE
507265,EMERALL,EMERALL,BSE
541733,NXXXVIII7D,NXXXVIII7D,BSE
960499,0KMIL23,0KMIL23,BSE
531137,GEMSI,GEMSI,BSE
543241,VGIL,VGIL,BSE
959928,10SFSPL24,10SFSPL24,BSE
542918,GIANLIFE,GIANLIFE,BSE
950749,965PGC2024,965PGC2024,BSE
541070,AXISCBDPD,AXISCBDPD,BSE
542257,KTKFMP255DG,KTKFMP255DG,BSE
533301,SPYL,SPYL,BSE
954242,875ILFSL21A,875ILFSL21A,BSE
538567,GULFOILLUB,GULFOILLUB,BSE
509046,ZLEENCON,ZLEENCON,BSE
958989,875THDCL29,875THDCL29,BSE
961785,876HUDCO28,876HUDCO28,BSE
542454,NXXXX17G,NXXXX17G,BSE
961821,873IIFCL29C,873IIFCL29C,BSE
533941,THOMASCOTT,THOMASCOTT,BSE
530889,ALKA,ALKA,BSE
500092,CRISIL,CRISIL,BSE
199003,RELBANKINAV,RELBANKINAV,BSE
543118,UTCRFS2RMR,UTCRFS2RMR,BSE
959494,9STFCL23,9STFCL23,BSE
951742,185MRPL21,185MRPL21,BSE
533056,VEDAVAAG,VEDAVAAG,BSE
958353,9HDFCL28,9HDFCL28,BSE
521244,CHITRTX,CHITRTX,BSE
958990,1191FMPL25,1191FMPL25,BSE
951037,1070SIL21,1070SIL21,BSE
532906,MAANALU,MAANALU,BSE
539112,SAB,SAB,BSE
541665,D36MS238DR,D36MS238DR,BSE
956692,0AHREPL27,0AHREPL27,BSE
542544,JYOTIN,JYOTIN,BSE
500165,KANSAINER,KANSAINER,BSE
810650,67RJSDL2050,67RJSDL2050,BSE
800261,679GOI2029,679GOI2029,BSE
960453,AFIP8JAN21A,AFIP8JAN21A,BSE
540920,KTKFMP215RD,KTKFMP215RD,BSE
959550,802IHFCL30,802IHFCL30,BSE
936128,9ERFL23,9ERFL23,BSE
530427,CHOKSI,CHOKSI,BSE
958488,885BFL24,885BFL24,BSE
537253,SUNLOC,SUNLOC,BSE
720347,RIL030321,RIL030321,BSE
957920,RSL020518,RSL020518,BSE
936114,0SEFL23A,0SEFL23A,BSE
500199,IGPL,IGPL,BSE
531752,BIOGEN,BIOGEN,BSE
541872,IPRU3174,IPRU3174,BSE
523537,APMIN,APMIN,BSE
959189,EEL130120A,EEL130120A,BSE
507180,KESARENT,KESARENT,BSE
949396,1002JSW23,1002JSW23,BSE
959315,85TML26,85TML26,BSE
521232,SUNILTX,SUNILTX,BSE
960078,10CFSL22A,10CFSL22A,BSE
540168,SUPRAP,SUPRAP,BSE
955942,771NABARD32,771NABARD32,BSE
810719,684GUJSDL31,684GUJSDL31,BSE
538935,ABHIFIN,ABHIFIN,BSE
954731,797PGCIL31,797PGCIL31,BSE
957695,945ICFL21,945ICFL21,BSE
954223,18EFRACL21,18EFRACL21,BSE
959039,1295VFPL25,1295VFPL25,BSE
935574,753IRFC30,753IRFC30,BSE
542846,NIEHSPL,NIEHSPL,BSE
972721,IFCI310312C,IFCI310312C,BSE
720521,AFL300321,AFL300321,BSE
935812,910DHFL26A,910DHFL26A,BSE
960056,AFPL16SEP20,AFPL16SEP20,BSE
533098,NHPC,NHPC,BSE
959715,12AFIL23,12AFIL23,BSE
512221,SPVGLOBAL,SPVGLOBAL,BSE
720587,AFL20APR21,AFL20APR21,BSE
526570,MIDWEST,MIDWEST,BSE
951213,9IFC2033G,9IFC2033G,BSE
542352,AXISWJD1D,AXISWJD1D,BSE
